State,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29
Georgia,49.0,63.0,43.0,51.0,44.0,48.0,52.0,51.0,56.0,66.0,64.0,55.0,49.0,47.47474747474748,43.0,43.0,49.0,55.0,60.0,48.0,52.0,52.0,58.0,58.0,56.0,57.0,48.0,45.0,48.0,48.0,54.0,63.04347826086956,68.0,62.0,54.0,63.0,64.0,60.204081632653065,65.625,55.0,65.0,66.0,63.26530612244898,55.0,62.0,47.0,67.34693877551021,47.0,64.0,64.0,54.0,55.0,68.68686868686869,63.0,52.0,47.0,50.0,55.0,56.0,52.525252525252526,52.0,58.16326530612245,63.75,65.0,67.0,63.0,51.0,69.0,49.0,61.0,62.0,59.30232558139535,52.0,46.0,57.3170731707317,71.91011235955057,70.0,64.83516483516485,63.63636363636364,66.27906976744187,59.793814432989684,46.66666666666667,62.33766233766234,60.824742268041234,63.0,64.13043478260869,62.5,70.58823529411765,61.445783132530124,57.14285714285714,72.05882352941177,62.666666666666664,60.41666666666667,52.0,67.6056338028169,70.3125,69.49152542372882,50.56179775280899,52.8735632183908,60.714285714285715,62.666666666666664,62.50000000000001,58.97435897435898,73.33333333333334,67.27272727272727,62.96296296296296,61.64383561643835,65.15151515151516,58.57142857142857,50.0,49.0,60.526315789473685,55.294117647058826,53.0,65.15151515151516,54.92957746478873,57.14285714285714,60.34482758620689,63.63636363636363,58.333333333333336,60.81081081081081,61.76470588235294,64.81481481481481,59.61538461538462,54.651162790697676,63.768115942028984,49.438202247191015,62.5,58.44155844155844,53.75,62.264150943396224,53.2258064516129,48.19277108433735,61.9047619047619,60.78431372549019,59.25925925925926,59.016393442622956,61.224489795918366,73.33333333333334,63.829787234042556,67.3076923076923,73.46938775510205,56.79012345679012,56.89655172413793,53.7037037037037,66.66666666666667,58.46153846153847,57.37704918032787,56.92307692307693,49.25373134328358,57.142857142857146,53.333333333333336,49.35064935064935,54.54545454545455,57.14285714285714,75.80645161290322,53.94736842105264,55.932203389830505,46.268656716417915,56.06060606060606,53.333333333333336,51.515151515151516,60.526315789473685,69.11764705882354,59.32203389830508,64.70588235294119,68.33333333333334,67.12328767123287,50.0,57.57575757575758,66.1764705882353,63.38028169014084,58.82352941176471,70.1492537313433,65.4320987654321,67.27272727272727,74.6987951807229,47.95918367346939,52.72727272727273,47.94520547945205,59.375,62.5,68.18181818181819,84.84848484848484,74.39024390243902,67.6923076923077,60.0,61.11111111111111,64.78873239436619,72.72727272727272,76.25,66.66666666666666,62.19512195121951,58.97435897435898
Hawaii,48.0,73.0,43.0,42.0,34.0,78.0,70.0,47.0,39.0,60.0,58.0,54.0,60.0,62.62626262626263,51.0,63.0,76.0,61.0,63.0,53.0,37.0,39.0,70.0,53.0,42.0,63.0,59.0,45.0,33.0,36.0,73.0,77.17391304347825,68.0,73.0,66.0,66.0,76.0,62.244897959183675,78.125,63.0,56.0,47.0,50.0,40.0,56.0,44.0,66.3265306122449,55.0,75.0,69.0,40.0,49.0,43.43434343434344,46.0,55.0,51.0,47.0,61.0,55.0,63.63636363636364,53.0,61.224489795918366,51.25,28.0,55.0,52.0,48.0,65.0,50.0,54.0,54.0,56.97674418604652,63.0,51.0,31.70731707317073,53.932584269662925,66.0,47.252747252747255,47.47474747474748,60.46511627906977,55.6701030927835,40.0,55.84415584415584,48.45360824742268,49.0,47.826086956521735,41.666666666666664,57.64705882352941,68.67469879518073,70.12987012987013,89.70588235294119,82.66666666666666,63.54166666666667,59.0,69.01408450704224,73.4375,77.96610169491525,44.943820224719104,41.37931034482759,48.80952380952381,60.0,70.83333333333334,47.43589743589744,60.0,69.0909090909091,48.148148148148145,50.68493150684931,40.90909090909091,57.142857142857146,38.15789473684211,36.0,55.26315789473685,62.35294117647059,44.0,60.60606060606061,43.66197183098591,66.66666666666666,50.0,69.6969696969697,53.333333333333336,59.45945945945946,69.11764705882354,64.81481481481481,61.53846153846154,43.02325581395349,40.57971014492754,47.19101123595506,43.75,44.15584415584416,62.5,62.264150943396224,69.35483870967741,59.036144578313255,55.55555555555555,50.98039215686274,57.407407407407405,45.90163934426229,48.9795918367347,71.11111111111111,61.702127659574465,65.38461538461539,51.02040816326531,45.67901234567901,56.89655172413793,50.0,50.0,44.61538461538462,45.90163934426229,38.46153846153847,47.76119402985075,46.93877551020408,55.0,49.35064935064935,33.333333333333336,30.158730158730158,45.16129032258064,47.36842105263158,59.32203389830508,40.29850746268657,37.878787878787875,51.66666666666667,37.878787878787875,30.263157894736842,63.235294117647065,64.40677966101694,47.05882352941177,63.333333333333336,52.054794520547944,33.0,25.252525252525253,48.529411764705884,49.29577464788732,44.117647058823536,44.776119402985074,35.80246913580247,38.18181818181818,48.19277108433735,36.734693877551024,47.27272727272727,46.57534246575342,45.3125,60.9375,66.66666666666667,63.63636363636363,47.5609756097561,60.0,30.0,72.22222222222221,59.154929577464785,55.84415584415584,55.0,37.33333333333333,52.4390243902439,51.282051282051285
Idaho,49.0,67.0,57.0,79.0,64.0,48.0,43.0,53.0,54.0,76.0,75.0,67.0,42.0,49.494949494949495,43.0,58.0,43.0,54.0,45.0,51.0,47.0,58.0,67.0,56.0,69.0,75.0,56.0,57.0,43.0,39.0,69.0,64.13043478260869,80.0,76.0,64.0,62.0,71.0,70.40816326530613,73.95833333333334,53.0,70.0,63.0,58.16326530612245,54.0,46.0,48.0,70.40816326530613,57.0,69.0,76.0,47.0,42.0,57.57575757575758,69.0,54.0,49.0,62.0,62.0,78.0,62.62626262626263,73.0,69.38775510204081,87.5,70.0,61.0,93.0,51.0,86.0,62.0,59.0,58.0,46.51162790697675,67.0,50.0,56.09756097560975,66.29213483146069,57.0,62.63736263736264,60.60606060606061,69.76744186046513,65.97938144329896,56.66666666666667,63.63636363636363,73.19587628865979,63.0,75.0,55.55555555555556,65.88235294117648,74.6987951807229,64.93506493506493,61.76470588235294,64.0,47.91666666666667,62.0,83.09859154929578,89.0625,76.27118644067797,46.06741573033708,43.678160919540225,46.42857142857143,62.666666666666664,44.79166666666667,58.97435897435898,63.333333333333336,54.54545454545455,57.407407407407405,60.273972602739725,50.0,45.714285714285715,60.526315789473685,40.0,44.736842105263165,52.94117647058824,53.0,75.75757575757575,53.52112676056338,66.66666666666666,50.0,65.15151515151516,73.33333333333334,39.189189189189186,61.76470588235294,51.851851851851855,65.38461538461539,48.83720930232558,56.52173913043478,48.31460674157304,47.5,48.05194805194805,38.75,50.943396226415096,48.387096774193544,36.144578313253014,52.38095238095238,52.94117647058823,57.407407407407405,50.81967213114754,63.26530612244898,62.22222222222223,48.93617021276596,59.61538461538462,32.6530612244898,33.33333333333333,50.0,51.851851851851855,53.7037037037037,67.6923076923077,37.704918032786885,41.53846153846154,47.76119402985075,63.26530612244898,51.66666666666667,51.94805194805195,54.54545454545455,46.03174603174603,69.35483870967741,56.578947368421055,57.62711864406779,53.73134328358209,54.54545454545455,45.0,50.0,39.473684210526315,50.0,61.01694915254237,63.235294117647065,56.66666666666667,32.87671232876712,36.0,44.44444444444445,54.411764705882355,49.29577464788732,57.352941176470594,47.76119402985075,59.25925925925925,74.54545454545455,59.036144578313255,50.0,61.81818181818181,42.465753424657535,43.75,50.0,86.36363636363636,60.60606060606061,51.21951219512195,56.92307692307693,70.0,65.27777777777777,50.70422535211267,59.74025974025974,60.0,69.33333333333333,48.78048780487805,43.58974358974359
Illinois,47.0,60.0,55.0,60.0,58.0,64.0,64.0,60.0,59.0,79.0,70.0,60.0,65.0,60.60606060606061,53.0,56.0,59.0,67.0,68.0,53.0,56.0,54.0,66.0,54.0,65.0,63.0,55.0,50.0,51.0,52.0,55.0,65.21739130434783,72.0,67.0,63.0,68.0,68.0,70.40816326530613,76.04166666666667,62.0,64.0,63.0,65.3061224489796,56.0,61.0,48.0,67.34693877551021,49.0,63.0,62.0,58.0,52.0,65.65656565656566,59.0,52.0,54.0,57.0,60.0,56.0,57.57575757575758,55.0,59.183673469387756,58.75,59.0,65.0,60.0,59.0,75.0,53.0,66.0,64.0,63.95348837209303,52.0,43.0,63.41463414634146,70.7865168539326,70.0,69.23076923076924,65.65656565656566,74.4186046511628,67.0103092783505,55.55555555555556,67.53246753246754,64.94845360824742,65.0,71.73913043478261,79.16666666666666,77.64705882352942,67.46987951807229,62.33766233766234,72.05882352941177,69.33333333333333,62.50000000000001,54.0,71.83098591549296,70.3125,74.57627118644068,55.0561797752809,59.770114942528735,73.80952380952381,78.66666666666666,71.875,62.820512820512825,76.66666666666667,81.81818181818181,75.92592592592592,67.12328767123287,66.66666666666667,68.57142857142857,63.15789473684211,58.0,65.78947368421053,64.70588235294117,68.0,77.27272727272727,66.19718309859155,68.25396825396825,68.9655172413793,74.24242424242424,68.33333333333334,68.91891891891892,80.88235294117648,75.92592592592592,76.92307692307692,60.46511627906977,72.46376811594203,57.30337078651686,68.75,59.74025974025974,53.75,66.0377358490566,66.12903225806451,53.01204819277109,68.25396825396825,78.4313725490196,68.51851851851852,62.295081967213115,73.46938775510205,77.77777777777779,78.72340425531915,84.61538461538461,83.6734693877551,61.72839506172839,62.068965517241374,72.22222222222223,74.07407407407408,67.6923076923077,70.49180327868852,64.61538461538461,65.67164179104478,69.38775510204081,65.0,61.03896103896104,63.63636363636363,69.84126984126983,83.87096774193547,63.15789473684211,61.01694915254237,58.2089552238806,66.66666666666667,63.333333333333336,66.66666666666667,60.526315789473685,77.94117647058825,69.49152542372882,69.11764705882354,66.66666666666667,71.23287671232876,52.0,56.56565656565657,63.235294117647065,63.38028169014084,55.88235294117648,70.1492537313433,69.1358024691358,74.54545454545455,84.33734939759037,52.04081632653061,63.63636363636363,57.534246575342465,64.0625,67.1875,72.72727272727272,80.3030303030303,78.04878048780488,73.84615384615385,60.0,63.888888888888886,70.4225352112676,87.01298701298701,81.25,70.66666666666666,71.95121951219512,55.12820512820513
Indiana,55.0,60.0,47.0,50.0,59.0,62.0,63.0,62.0,58.0,71.0,75.0,55.0,55.0,65.65656565656566,58.0,52.0,60.0,56.0,58.0,57.0,63.0,62.0,67.0,53.0,54.0,63.0,45.0,46.0,58.0,51.0,61.0,66.30434782608695,69.0,64.0,60.0,60.0,70.0,66.3265306122449,66.66666666666667,62.0,66.0,65.0,63.26530612244898,50.0,64.0,55.0,71.42857142857143,52.0,73.0,70.0,58.0,60.0,67.67676767676768,64.0,61.0,55.0,56.0,57.0,49.0,62.62626262626263,56.0,66.3265306122449,55.0,72.0,69.0,66.0,64.0,77.0,51.0,61.0,56.0,68.6046511627907,53.0,48.0,59.75609756097561,69.66292134831461,69.0,60.439560439560445,56.56565656565657,62.79069767441861,56.70103092783505,42.22222222222222,48.05194805194805,57.73195876288659,58.0,64.13043478260869,70.83333333333333,74.11764705882354,65.06024096385542,54.54545454545455,57.352941176470594,62.666666666666664,62.50000000000001,62.0,67.6056338028169,75.0,71.1864406779661,55.0561797752809,48.275862068965516,59.523809523809526,65.33333333333333,62.50000000000001,48.71794871794872,65.0,56.36363636363636,55.55555555555556,58.90410958904109,63.63636363636363,58.57142857142857,52.631578947368425,53.0,59.21052631578948,51.76470588235294,54.0,71.21212121212122,54.92957746478873,53.96825396825397,63.79310344827586,63.63636363636363,58.333333333333336,54.05405405405405,60.294117647058826,62.96296296296296,76.92307692307692,52.32558139534884,66.66666666666667,55.0561797752809,58.75,49.35064935064935,43.75,62.264150943396224,54.83870967741935,44.578313253012055,58.73015873015873,58.8235294117647,61.111111111111114,52.459016393442624,55.10204081632653,62.22222222222223,65.95744680851064,65.38461538461539,73.46938775510205,54.32098765432099,58.62068965517241,70.37037037037037,75.92592592592592,55.38461538461539,55.73770491803279,56.92307692307693,53.73134328358209,59.183673469387756,50.0,45.45454545454545,53.03030303030303,55.55555555555555,77.41935483870967,51.31578947368421,54.23728813559322,49.25373134328358,46.96969696969697,55.0,54.54545454545455,46.05263157894737,67.64705882352942,61.01694915254237,64.70588235294119,65.0,61.64383561643835,49.0,45.45454545454546,52.94117647058824,56.33802816901408,55.88235294117648,61.194029850746276,64.19753086419753,69.0909090909091,59.036144578313255,42.85714285714286,49.090909090909086,46.57534246575342,46.875,53.125,63.63636363636363,60.60606060606061,60.97560975609756,66.15384615384616,54.285714285714285,70.83333333333333,56.33802816901408,66.23376623376623,58.75,68.0,53.65853658536585,56.410256410256416
Iowa,49.0,82.0,47.0,61.0,51.0,53.0,76.0,61.0,66.0,85.0,75.0,53.0,48.0,60.60606060606061,51.0,57.0,79.0,74.0,53.0,63.0,68.0,66.0,82.0,64.0,62.0,71.0,56.0,65.0,61.0,48.0,59.0,73.91304347826086,61.0,70.0,68.0,80.0,83.0,66.3265306122449,69.79166666666667,66.0,80.0,67.0,75.51020408163265,59.0,48.0,45.0,79.59183673469389,50.0,74.0,72.0,61.0,56.0,71.71717171717172,60.0,58.0,55.0,62.0,63.0,60.0,51.515151515151516,58.0,55.10204081632653,66.25,80.0,82.0,70.0,63.0,97.0,62.0,78.0,75.0,80.23255813953489,58.0,56.0,64.6341463414634,58.426966292134836,62.0,71.42857142857143,77.77777777777779,82.55813953488372,85.56701030927834,51.111111111111114,64.93506493506493,64.94845360824742,54.0,71.73913043478261,61.11111111111111,82.3529411764706,72.28915662650603,59.74025974025974,83.82352941176471,82.66666666666666,72.91666666666667,54.0,69.01408450704224,82.8125,77.96610169491525,60.67415730337079,55.172413793103445,78.57142857142857,80.0,75.0,67.94871794871796,70.0,67.27272727272727,66.66666666666667,68.4931506849315,65.15151515151516,58.57142857142857,59.21052631578948,59.0,63.15789473684211,82.3529411764706,54.0,74.24242424242424,61.97183098591549,74.6031746031746,70.6896551724138,86.36363636363636,68.33333333333334,62.16216216216216,80.88235294117648,75.92592592592592,67.3076923076923,53.48837209302326,59.42028985507246,55.0561797752809,50.0,54.54545454545455,43.75,67.9245283018868,61.29032258064516,49.397590361445786,68.25396825396825,68.62745098039215,66.66666666666667,67.21311475409836,71.42857142857143,80.0,80.85106382978724,75.0,79.59183673469389,58.02469135802469,41.37931034482759,55.55555555555556,70.37037037037037,55.38461538461539,63.9344262295082,70.76923076923077,65.67164179104478,71.42857142857143,66.66666666666667,63.63636363636363,56.06060606060606,66.66666666666666,79.03225806451613,59.21052631578948,55.932203389830505,47.76119402985075,72.72727272727272,71.66666666666667,68.18181818181819,57.89473684210527,67.64705882352942,57.62711864406779,57.352941176470594,66.66666666666667,64.38356164383562,56.0,49.494949494949495,60.294117647058826,54.92957746478873,60.294117647058826,76.11940298507463,71.60493827160494,65.45454545454545,69.87951807228916,47.95918367346939,67.27272727272727,54.794520547945204,64.0625,64.0625,69.6969696969697,63.63636363636363,59.75609756097561,76.92307692307693,57.142857142857146,65.27777777777777,69.01408450704224,75.32467532467533,75.0,80.0,64.6341463414634,52.56410256410257
Kansas,56.0,58.0,42.0,45.0,42.0,51.0,58.0,59.0,57.0,67.0,59.0,51.0,68.0,65.65656565656566,50.0,60.0,65.0,62.0,55.0,53.0,47.0,39.0,44.0,57.0,62.0,64.0,68.0,43.0,53.0,50.0,57.0,67.39130434782608,68.0,62.0,55.0,49.0,62.0,61.224489795918366,59.37500000000001,54.0,59.0,63.0,71.42857142857143,53.0,58.0,49.0,75.51020408163265,51.0,61.0,61.0,52.0,50.0,64.64646464646465,61.0,47.0,50.0,54.0,57.0,50.0,59.5959595959596,49.0,68.36734693877551,48.75,57.0,48.0,71.0,70.0,67.0,53.0,69.0,67.0,73.25581395348837,67.0,45.0,56.09756097560975,66.29213483146069,63.0,68.13186813186813,66.66666666666667,66.27906976744187,62.88659793814432,44.44444444444444,75.32467532467533,60.824742268041234,59.0,54.347826086956516,47.22222222222222,52.94117647058824,72.28915662650603,64.93506493506493,77.94117647058825,52.0,38.54166666666667,41.0,71.83098591549296,65.625,76.27118644067797,43.82022471910113,52.8735632183908,59.523809523809526,58.666666666666664,54.16666666666667,42.307692307692314,60.0,56.36363636363636,57.407407407407405,43.83561643835616,51.515151515151516,51.42857142857143,52.631578947368425,55.0,53.94736842105264,60.0,51.0,54.54545454545455,43.66197183098591,53.96825396825397,51.72413793103448,60.60606060606061,55.0,60.81081081081081,45.58823529411765,48.148148148148145,65.38461538461539,59.30232558139535,66.66666666666667,52.80898876404495,52.5,45.45454545454545,41.25,67.9245283018868,59.677419354838705,36.144578313253014,50.79365079365079,74.50980392156862,70.37037037037037,55.73770491803279,59.183673469387756,62.22222222222223,68.08510638297872,73.07692307692308,65.3061224489796,58.02469135802469,53.44827586206896,53.7037037037037,59.25925925925926,56.92307692307693,57.37704918032787,44.61538461538462,46.268656716417915,63.26530612244898,48.333333333333336,50.64935064935065,46.96969696969697,49.2063492063492,72.58064516129032,57.89473684210527,57.62711864406779,47.76119402985075,56.06060606060606,56.66666666666667,48.484848484848484,50.0,75.0,47.45762711864407,52.94117647058824,65.0,52.054794520547944,55.0,34.343434343434346,64.70588235294119,54.92957746478873,47.05882352941177,68.65671641791045,56.79012345679012,63.63636363636363,68.67469879518073,53.06122448979592,49.090909090909086,47.94520547945205,56.25,70.3125,63.63636363636363,60.60606060606061,52.4390243902439,76.92307692307693,58.57142857142857,73.61111111111111,59.154929577464785,62.33766233766234,62.5,61.33333333333333,46.34146341463415,43.58974358974359
Kentucky,42.0,50.0,37.0,56.0,45.0,51.0,56.0,43.0,61.0,68.0,51.0,47.0,50.0,49.494949494949495,44.0,54.0,59.0,58.0,71.0,68.0,51.0,51.0,52.0,48.0,51.0,64.0,46.0,52.0,53.0,54.0,54.0,63.04347826086956,63.0,58.0,48.0,51.0,79.0,55.10204081632653,60.41666666666667,62.0,58.0,71.0,57.142857142857146,42.0,58.0,48.0,60.204081632653065,55.0,63.0,54.0,51.0,53.0,71.71717171717172,55.0,49.0,50.0,47.0,59.0,51.0,61.61616161616162,54.0,53.06122448979592,61.25,54.0,58.0,49.0,56.0,83.0,55.0,62.0,60.0,54.651162790697676,51.0,43.0,56.09756097560975,67.41573033707866,65.0,60.439560439560445,57.57575757575758,61.62790697674419,62.88659793814432,57.77777777777778,58.44155844155844,54.63917525773195,56.0,51.086956521739125,63.888888888888886,60.0,55.42168674698796,53.246753246753244,67.64705882352942,52.0,54.16666666666667,41.0,57.74647887323943,62.5,55.932203389830505,46.06741573033708,41.37931034482759,53.57142857142857,60.0,46.875,52.56410256410257,70.0,72.72727272727272,55.55555555555556,45.20547945205479,60.60606060606061,58.57142857142857,52.631578947368425,51.0,46.05263157894737,43.529411764705884,46.0,54.54545454545455,49.29577464788732,57.14285714285714,60.34482758620689,56.06060606060606,56.66666666666667,47.2972972972973,54.411764705882355,57.407407407407405,50.0,41.86046511627907,53.6231884057971,41.57303370786517,58.75,55.84415584415584,53.75,62.264150943396224,50.0,43.37349397590362,58.73015873015873,60.78431372549019,61.111111111111114,52.459016393442624,59.183673469387756,68.88888888888889,55.31914893617021,50.0,53.06122448979592,49.382716049382715,55.172413793103445,59.25925925925926,61.111111111111114,50.769230769230774,50.81967213114754,55.38461538461539,41.791044776119406,55.10204081632653,56.66666666666667,51.94805194805195,50.0,44.44444444444444,59.677419354838705,50.0,50.847457627118644,40.29850746268657,40.90909090909091,48.333333333333336,48.484848484848484,43.42105263157895,54.411764705882355,47.45762711864407,60.294117647058826,55.0,50.68493150684931,40.0,48.484848484848484,57.352941176470594,36.61971830985915,38.23529411764706,64.17910447761194,49.382716049382715,54.54545454545455,60.24096385542169,41.83673469387755,47.27272727272727,43.83561643835616,51.5625,59.375,59.09090909090909,56.06060606060606,56.09756097560975,61.53846153846154,44.285714285714285,45.83333333333333,45.070422535211264,62.33766233766234,56.25,50.666666666666664,47.5609756097561,53.846153846153854
Louisiana,36.0,61.0,45.0,55.0,47.0,57.0,55.0,43.0,53.0,69.0,53.0,58.0,47.0,49.494949494949495,42.0,56.0,59.0,51.0,48.0,55.0,48.0,54.0,56.0,56.0,54.0,49.0,53.0,43.0,39.0,48.0,56.0,59.78260869565217,64.0,66.0,54.0,55.0,58.0,57.142857142857146,69.79166666666667,58.0,55.0,73.0,59.183673469387756,48.0,56.0,45.0,63.26530612244898,42.0,67.0,60.0,55.0,41.0,62.62626262626263,57.0,53.0,50.0,52.0,60.0,56.0,63.63636363636364,57.0,75.51020408163265,63.75,57.0,78.0,71.0,59.0,85.0,58.0,64.0,64.0,60.46511627906977,56.0,43.0,53.65853658536585,68.53932584269663,69.0,60.439560439560445,46.46464646464647,50.0,53.60824742268041,46.66666666666667,70.12987012987013,64.94845360824742,65.0,73.91304347826086,70.83333333333333,71.76470588235294,68.67469879518073,59.74025974025974,63.235294117647065,57.33333333333333,66.66666666666667,49.0,73.2394366197183,75.0,66.10169491525423,53.932584269662925,55.172413793103445,65.47619047619048,54.666666666666664,52.083333333333336,62.820512820512825,65.0,63.63636363636363,55.55555555555556,58.90410958904109,54.54545454545455,61.42857142857143,48.684210526315795,50.0,56.578947368421055,48.23529411764706,61.0,62.12121212121212,56.33802816901408,65.07936507936508,62.068965517241374,68.18181818181819,58.333333333333336,56.75675675675676,51.47058823529412,64.81481481481481,67.3076923076923,54.651162790697676,57.971014492753625,50.56179775280899,55.0,53.246753246753244,45.0,64.15094339622641,54.83870967741935,45.78313253012048,58.73015873015873,52.94117647058823,55.55555555555556,47.540983606557376,61.224489795918366,60.0,59.57446808510638,51.92307692307693,57.142857142857146,43.20987654320987,60.34482758620689,55.55555555555556,62.96296296296296,47.69230769230769,52.459016393442624,41.53846153846154,44.776119402985074,63.26530612244898,55.0,46.753246753246756,50.0,47.61904761904761,64.51612903225806,47.36842105263158,50.847457627118644,38.80597014925373,46.96969696969697,40.0,45.45454545454545,46.05263157894737,60.294117647058826,59.32203389830508,58.82352941176471,48.333333333333336,56.16438356164383,39.0,48.484848484848484,58.82352941176471,45.070422535211264,60.294117647058826,82.08955223880598,58.02469135802469,67.27272727272727,62.65060240963856,40.816326530612244,58.18181818181818,54.794520547945204,62.5,51.5625,62.12121212121212,57.57575757575758,53.65853658536585,55.38461538461539,51.42857142857143,61.11111111111111,61.97183098591549,61.03896103896104,68.75,56.0,54.8780487804878,61.53846153846155
Maryland,40.0,57.0,52.0,51.0,45.0,55.0,52.0,51.0,53.0,67.0,56.0,53.0,51.0,50.505050505050505,53.0,54.0,59.0,63.0,60.0,49.0,50.0,42.0,55.0,57.0,53.0,52.0,47.0,40.0,48.0,46.0,54.0,55.43478260869565,61.0,61.0,56.0,56.0,70.0,64.28571428571429,71.875,58.0,64.0,64.0,55.10204081632653,50.0,50.0,48.0,59.183673469387756,39.0,64.0,58.0,44.0,51.0,56.56565656565657,55.0,50.0,37.0,40.0,50.0,50.0,50.505050505050505,50.0,58.16326530612245,53.75,62.0,69.0,54.0,49.0,66.0,47.0,54.0,60.0,63.95348837209303,55.0,44.0,50.0,62.921348314606746,61.0,51.64835164835165,53.535353535353536,65.11627906976744,49.48453608247422,46.66666666666667,59.74025974025974,56.70103092783505,54.0,64.13043478260869,63.888888888888886,69.41176470588236,63.85542168674699,54.54545454545455,67.64705882352942,57.33333333333333,57.29166666666667,49.0,69.01408450704224,68.75,77.96610169491525,52.80898876404495,50.574712643678154,69.04761904761905,64.0,65.625,55.12820512820513,58.333333333333336,61.81818181818181,55.55555555555556,58.90410958904109,57.57575757575758,60.0,59.21052631578948,50.0,59.21052631578948,57.64705882352941,46.0,69.6969696969697,52.112676056338024,55.55555555555555,60.34482758620689,65.15151515151516,58.333333333333336,59.45945945945946,72.05882352941177,72.22222222222223,63.46153846153846,52.32558139534884,59.42028985507246,48.31460674157304,62.5,57.14285714285714,46.25,58.49056603773585,53.2258064516129,45.78313253012048,53.96825396825397,56.86274509803921,59.25925925925926,52.459016393442624,63.26530612244898,73.33333333333334,59.57446808510638,61.53846153846154,67.34693877551021,53.08641975308642,65.51724137931033,64.81481481481481,57.407407407407405,53.84615384615385,62.295081967213115,58.46153846153847,52.23880597014926,57.142857142857146,50.0,62.33766233766234,56.06060606060606,58.73015873015873,67.74193548387096,55.26315789473685,59.32203389830508,41.791044776119406,63.63636363636363,51.66666666666667,57.57575757575758,52.631578947368425,66.1764705882353,57.62711864406779,54.411764705882355,58.333333333333336,63.013698630136986,48.0,47.47474747474748,57.352941176470594,53.52112676056338,55.88235294117648,68.65671641791045,59.25925925925925,67.27272727272727,73.49397590361447,46.93877551020408,54.54545454545455,50.68493150684931,56.25,54.6875,53.03030303030303,66.66666666666667,63.41463414634146,63.07692307692308,51.42857142857143,66.66666666666666,61.97183098591549,58.44155844155844,65.0,56.0,54.8780487804878,56.410256410256416
