State,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29
Georgia,52.525252525252526,54.83870967741935,55.0,45.0,54.0,53.0,57.60869565217391,52.0,61.0,47.0,60.8695652173913,60.0,58.62068965517241,65.06024096385542,48.23529411764706,57.47126436781609,62.025316455696206,60.0,59.57446808510638,69.23076923076924,60.204081632653065,67.0,65.88235294117648,50.0,54.73684210526316,49.0,55.696202531645575,56.0,56.52173913043478,63.0,57.0,56.84210526315789,51.0,52.0,56.0,53.0,54.73684210526316,44.0,43.0,50.0,53.0,67.39130434782608,50.0,54.16666666666667,41.0,54.44444444444445,63.85542168674699,62.88659793814432,60.0,56.12244897959184,60.526315789473685,44.329896907216494,51.0,41.0,61.29032258064516,65.0,60.0,61.0,49.46236559139785,54.0,54.0,61.0,56.0,61.29032258064516,50.0,56.32183908045977,48.0,57.0,52.0,48.0,50.0,44.0,50.61728395061728,66.0,76.0,51.898734177215196,48.0,50.0,53.0,45.0,56.0,50.0,55.55555555555555,52.8735632183908,48.0,56.0,57.4468085106383,53.42465753424657,44.0,68.91891891891892,57.29166666666667,51.0,49.0,51.0,41.0,50.0,41.0,58.0,57.0,51.0,58.44155844155844,48.0,41.0,48.80952380952381,49.438202247191015,50.0,64.0,45.0,48.0,37.0,53.94736842105264,53.68421052631579,41.0,50.526315789473685,58.62068965517241,51.31578947368421,27.0,43.0,58.49056603773585,48.958333333333336,58.51063829787234,47.0,59.5959595959596,45.23809523809524,48.0,47.69230769230769,44.0,52.0,55.81395348837209,54.83870967741935,53.0,42.22222222222222,41.0,56.94444444444444,49.2063492063492,54.09836065573771,51.0,41.0,51.76470588235294,43.298969072164944,46.774193548387096,54.716981132075475,42.0,36.0,39.0,38.0,46.0,43.0,50.0,43.75,47.82608695652174,53.57142857142857,44.70588235294118,45.0,53.125,44.70588235294118,43.0,64.0,46.0,43.0,43.0,49.494949494949495,56.17977528089888,55.0,36.0,44.0,55.0,42.168674698795186,44.0,49.46236559139785,51.388888888888886,51.0,47.0,52.0,35.714285714285715,43.0,52.0,47.47474747474748,56.470588235294116,57.0,56.0,45.0,47.42268041237113,56.0,50.90909090909091,31.0,30.92783505154639,45.45454545454546,45.55555555555556,60.9375,50.0,49.0,54.11764705882353,46.808510638297875
Hawaii,21.212121212121215,21.50537634408602,49.0,16.0,29.0,53.0,35.869565217391305,32.0,32.0,35.0,36.95652173913043,28.421052631578945,20.689655172413794,39.75903614457832,24.705882352941178,35.632183908045974,24.050632911392405,29.411764705882355,44.680851063829785,41.02564102564103,22.448979591836736,20.0,37.64705882352941,22.0,31.57894736842105,18.0,32.911392405063296,31.0,33.69565217391304,31.0,27.0,15.789473684210526,31.0,11.0,21.0,31.0,40.0,41.0,49.0,15.0,15.0,43.47826086956522,25.0,27.083333333333336,23.0,38.88888888888889,21.68674698795181,24.74226804123711,30.0,22.448979591836736,30.263157894736842,57.73195876288659,46.0,14.0,25.806451612903224,36.0,21.0,28.0,18.279569892473116,17.0,22.0,47.0,23.0,25.806451612903224,34.04255319148936,50.574712643678154,16.0,28.0,43.0,35.0,27.0,13.0,20.98765432098765,0.0,33.0,35.44303797468355,27.0,31.0,8.0,25.0,22.0,40.0,50.61728395061728,26.4367816091954,13.0,20.0,43.61702127659574,28.767123287671232,20.0,51.35135135135135,19.791666666666668,32.0,26.0,30.0,33.0,22.0,17.0,26.0,28.0,27.0,53.246753246753244,39.0,30.0,30.952380952380953,42.69662921348315,26.0,49.0,21.0,69.0,26.0,19.736842105263158,28.421052631578945,37.0,44.21052631578947,36.7816091954023,23.68421052631579,22.0,10.0,11.320754716981131,10.416666666666668,42.5531914893617,30.0,41.41414141414142,46.42857142857143,48.0,21.53846153846154,17.0,39.0,39.53488372093023,12.903225806451612,16.0,24.444444444444446,33.0,23.61111111111111,22.22222222222222,32.786885245901644,22.0,28.0,22.35294117647059,29.896907216494842,40.32258064516129,7.547169811320755,12.0,30.0,31.0,43.0,20.0,26.0,12.222222222222223,21.875,15.942028985507246,16.666666666666668,31.764705882352942,27.0,26.5625,37.64705882352941,52.0,46.0,42.0,36.0,45.0,38.38383838383839,57.30337078651686,30.0,13.0,40.0,39.0,37.34939759036145,29.0,36.55913978494623,26.38888888888889,14.0,19.0,41.0,30.952380952380953,13.0,23.0,46.46464646464647,31.764705882352942,17.0,33.0,31.0,62.88659793814432,61.0,38.18181818181818,26.0,25.773195876288657,29.545454545454547,30.0,40.625,41.42857142857143,20.0,43.529411764705884,25.53191489361702
Idaho,57.57575757575758,58.064516129032256,95.0,65.0,61.0,100.0,68.47826086956522,60.0,95.0,76.0,60.8695652173913,68.42105263157895,72.41379310344827,62.65060240963856,65.88235294117648,71.26436781609195,84.81012658227849,77.64705882352942,42.5531914893617,85.8974358974359,81.63265306122449,70.0,41.1764705882353,62.0,77.89473684210526,61.0,59.493670886075954,45.0,59.78260869565217,61.0,72.0,75.78947368421052,66.0,61.0,44.0,40.0,64.21052631578947,95.0,34.0,62.0,52.0,77.17391304347825,68.0,51.04166666666667,38.0,25.555555555555557,38.55421686746988,53.60824742268041,42.0,35.714285714285715,67.10526315789474,68.04123711340205,49.0,32.0,50.537634408602145,36.0,58.0,57.0,67.74193548387096,53.0,81.0,38.0,61.0,56.98924731182795,73.40425531914893,55.172413793103445,35.0,39.0,24.0,44.0,100.0,94.0,59.25925925925925,73.0,57.0,46.835443037974684,63.0,53.0,67.0,54.0,63.0,36.0,92.59259259259258,81.60919540229885,52.0,56.0,85.1063829787234,80.82191780821917,60.0,87.83783783783784,69.79166666666667,53.0,63.0,83.0,53.0,54.0,56.0,63.0,53.0,57.0,59.74025974025974,47.0,34.0,67.85714285714286,46.06741573033708,82.0,77.0,70.0,56.0,55.0,89.47368421052633,69.47368421052632,61.0,62.10526315789473,73.5632183908046,76.31578947368422,38.0,66.0,73.58490566037736,30.208333333333336,79.7872340425532,79.0,95.95959595959597,63.095238095238095,69.33333333333333,81.53846153846155,67.0,70.0,79.06976744186046,81.72043010752688,59.0,41.111111111111114,59.0,79.16666666666666,61.9047619047619,50.81967213114754,69.0,77.0,81.17647058823529,43.298969072164944,82.25806451612902,69.81132075471699,76.0,47.0,33.0,63.0,47.0,67.0,72.22222222222223,46.875,71.01449275362319,36.904761904761905,57.64705882352941,66.0,76.5625,36.470588235294116,51.0,79.0,51.0,49.0,49.0,100.0,80.89887640449439,83.0,47.0,39.0,70.0,63.85542168674699,70.0,76.34408602150538,59.72222222222222,87.0,88.0,72.0,55.95238095238095,70.0,52.0,33.333333333333336,60.0,46.0,85.0,52.0,52.577319587628864,80.0,87.27272727272727,32.0,24.74226804123711,65.90909090909092,84.44444444444444,57.8125,70.0,48.0,83.52941176470588,59.57446808510638
Illinois,64.64646464646465,55.91397849462365,52.0,43.0,56.0,58.0,67.39130434782608,64.0,82.0,70.0,73.91304347826086,72.63157894736841,64.36781609195401,73.49397590361447,64.70588235294117,78.16091954022988,83.54430379746836,75.29411764705883,68.08510638297872,89.74358974358975,69.38775510204081,69.0,68.23529411764706,59.0,72.63157894736841,55.0,68.35443037974684,70.0,67.39130434782608,69.0,79.0,71.57894736842105,67.0,65.0,73.0,62.0,64.21052631578947,59.0,61.0,59.0,65.0,70.65217391304347,54.0,68.75,47.0,51.111111111111114,73.49397590361447,56.70103092783505,51.0,57.142857142857146,64.47368421052632,53.60824742268041,60.0,49.0,56.98924731182795,62.0,57.0,58.0,63.44086021505376,51.0,49.0,62.0,61.0,52.68817204301075,53.191489361702125,62.068965517241374,53.0,59.0,51.0,59.0,66.0,54.0,61.72839506172839,84.0,87.0,63.29113924050633,63.0,50.0,52.0,50.0,53.0,57.0,54.32098765432099,39.08045977011494,42.0,50.0,55.31914893617021,57.534246575342465,56.0,67.56756756756756,44.79166666666667,51.0,42.0,52.0,47.0,44.0,44.0,51.0,53.0,56.0,54.54545454545455,43.0,36.0,52.38095238095238,49.438202247191015,55.0,71.0,49.0,52.0,48.0,55.26315789473685,49.473684210526315,40.0,56.84210526315789,47.12643678160919,46.05263157894737,32.0,47.0,58.49056603773585,36.458333333333336,56.38297872340426,61.0,64.64646464646465,47.61904761904762,58.666666666666664,55.38461538461539,43.0,50.0,55.81395348837209,40.86021505376344,49.0,47.77777777777778,42.0,55.55555555555556,50.79365079365079,54.09836065573771,58.0,56.0,62.35294117647059,42.268041237113394,45.16129032258064,56.60377358490566,45.0,37.0,41.0,35.0,50.0,42.0,50.0,57.8125,55.072463768115945,53.57142857142857,54.11764705882353,52.0,62.5,60.0,44.0,48.0,52.0,42.0,39.0,56.56565656565657,58.426966292134836,50.0,36.0,49.0,49.0,46.98795180722892,46.0,49.46236559139785,52.77777777777778,46.0,38.0,49.0,40.476190476190474,47.0,52.0,44.44444444444445,42.35294117647059,47.0,55.0,48.0,54.63917525773195,62.0,61.81818181818181,46.0,35.051546391752574,51.13636363636364,47.77777777777778,53.125,50.0,44.0,57.64705882352941,56.38297872340426
Indiana,62.62626262626263,74.19354838709677,71.0,67.0,65.0,63.0,66.30434782608695,54.0,71.0,57.0,67.39130434782608,70.52631578947368,58.62068965517241,54.216867469879524,64.70588235294117,71.26436781609195,72.15189873417722,74.11764705882354,58.51063829787234,74.35897435897436,54.08163265306123,68.0,71.76470588235294,58.0,72.63157894736841,54.0,75.9493670886076,67.0,73.91304347826086,61.0,83.0,98.94736842105263,47.0,58.0,59.0,55.0,65.26315789473684,54.0,48.0,62.0,64.0,76.08695652173913,50.0,58.333333333333336,49.0,48.88888888888889,65.06024096385542,55.6701030927835,65.0,52.04081632653061,55.26315789473685,63.91752577319587,58.0,42.0,47.31182795698925,52.0,45.0,59.0,53.76344086021505,64.0,59.0,63.0,56.0,58.064516129032256,67.02127659574468,59.770114942528735,47.0,64.0,56.0,54.0,68.0,79.0,54.32098765432099,58.0,61.0,54.43037974683545,60.0,55.0,55.0,48.0,56.0,40.0,62.96296296296296,64.36781609195401,46.0,45.0,59.57446808510638,79.45205479452055,66.0,81.08108108108108,73.95833333333334,65.0,49.0,45.0,55.0,50.0,44.0,56.0,45.0,45.0,55.84415584415584,52.0,53.0,55.95238095238095,48.31460674157304,50.0,53.0,62.0,50.0,48.0,63.15789473684211,71.57894736842105,37.0,60.0,50.574712643678154,56.578947368421055,34.0,64.0,66.0377358490566,53.12500000000001,71.27659574468085,58.0,51.515151515151516,54.76190476190476,66.66666666666666,64.61538461538461,53.0,60.0,74.4186046511628,35.483870967741936,52.0,41.111111111111114,41.0,58.33333333333333,66.66666666666666,59.016393442622956,46.0,54.0,62.35294117647059,52.577319587628864,53.2258064516129,56.60377358490566,50.0,33.0,21.0,41.0,54.0,60.0,61.111111111111114,46.875,47.82608695652174,40.476190476190474,55.294117647058826,63.0,85.9375,62.35294117647059,55.0,60.0,41.0,41.0,55.0,60.60606060606061,70.7865168539326,53.0,27.0,44.0,58.0,49.397590361445786,54.0,70.96774193548387,73.61111111111111,46.0,32.0,59.0,48.80952380952381,51.0,56.0,58.58585858585859,49.411764705882355,72.0,77.0,63.0,47.42268041237113,64.0,67.27272727272727,44.0,31.958762886597935,78.40909090909092,65.55555555555556,43.75,52.85714285714286,55.0,48.23529411764706,46.808510638297875
Iowa,48.484848484848484,70.96774193548387,61.0,48.0,54.0,66.0,75.0,65.0,61.0,70.0,68.47826086956522,90.52631578947368,70.11494252873563,71.0843373493976,62.35294117647059,86.20689655172413,64.55696202531647,69.41176470588236,54.25531914893617,67.94871794871796,63.26530612244898,56.0,71.76470588235294,65.0,68.42105263157895,56.0,77.21518987341773,69.0,56.52173913043478,63.0,68.0,91.57894736842104,71.0,85.0,82.0,62.0,55.78947368421052,68.0,50.0,63.0,56.0,80.43478260869564,54.0,68.75,54.0,57.77777777777778,91.56626506024097,68.04123711340205,74.0,71.42857142857143,53.94736842105264,48.45360824742268,51.0,34.0,39.784946236559136,50.0,73.0,62.0,69.89247311827957,62.0,62.0,68.0,71.0,60.21505376344086,40.42553191489362,60.91954022988505,43.0,71.0,60.0,53.0,62.0,58.0,46.913580246913575,72.0,77.0,56.9620253164557,65.0,60.0,76.0,68.0,58.0,47.0,66.66666666666666,67.81609195402298,55.0,58.0,69.14893617021276,71.23287671232876,59.0,82.43243243243244,41.66666666666667,40.0,58.0,70.0,43.0,40.0,56.0,74.0,43.0,58.0,51.94805194805195,54.0,58.0,64.28571428571429,57.30337078651686,76.0,57.0,54.0,66.0,54.0,64.47368421052632,68.42105263157895,63.0,56.84210526315789,52.8735632183908,44.736842105263165,36.0,53.0,64.15094339622641,51.04166666666667,48.93617021276596,63.0,56.56565656565657,61.904761904761905,62.666666666666664,73.84615384615385,60.0,75.0,72.09302325581396,58.064516129032256,58.0,56.66666666666667,43.0,47.22222222222222,66.66666666666666,57.37704918032787,47.0,64.0,65.88235294117648,49.48453608247422,53.2258064516129,62.264150943396224,45.0,52.0,37.0,65.0,73.0,53.0,62.22222222222223,31.25,60.869565217391305,55.95238095238095,40.0,43.0,57.8125,63.529411764705884,64.0,51.0,60.0,60.0,45.0,46.46464646464647,64.04494382022472,60.0,36.0,58.0,54.0,46.98795180722892,56.0,77.41935483870967,65.27777777777777,72.0,41.0,81.0,51.19047619047619,48.0,44.0,45.45454545454546,49.411764705882355,53.0,64.0,64.0,27.83505154639175,57.0,43.63636363636363,43.0,28.865979381443296,53.409090909090914,43.333333333333336,48.4375,54.285714285714285,38.0,67.05882352941177,55.31914893617021
Kansas,73.73737373737374,100.0,85.0,51.0,67.0,67.0,54.347826086956516,50.0,86.0,62.0,55.43478260869565,70.52631578947368,58.62068965517241,60.24096385542169,64.70588235294117,78.16091954022988,86.07594936708861,69.41176470588236,69.14893617021276,66.66666666666667,68.36734693877551,56.0,61.1764705882353,72.0,73.68421052631578,54.0,91.13924050632912,62.0,48.91304347826087,63.0,68.0,86.3157894736842,72.0,53.0,70.0,61.0,70.52631578947368,57.0,58.0,70.0,53.0,59.78260869565217,39.0,65.625,66.0,62.22222222222223,74.6987951807229,47.42268041237113,64.0,58.16326530612245,80.26315789473685,45.360824742268036,55.0,58.0,70.96774193548387,61.0,48.0,71.0,77.41935483870967,81.0,87.0,83.0,83.0,68.81720430107526,87.23404255319149,89.6551724137931,58.0,72.0,69.0,55.0,67.0,73.0,67.90123456790123,72.0,80.0,81.0126582278481,71.0,44.0,48.0,65.0,85.0,40.0,77.77777777777777,64.36781609195401,38.0,32.0,77.65957446808511,54.794520547945204,39.0,91.89189189189189,92.70833333333334,50.0,53.0,52.0,64.0,36.0,87.0,87.0,56.0,49.0,44.15584415584416,62.0,52.0,90.47619047619048,62.921348314606746,63.0,47.0,49.0,49.0,53.0,51.31578947368421,69.47368421052632,70.0,64.21052631578947,79.3103448275862,64.47368421052632,31.0,77.0,88.67924528301887,45.833333333333336,55.31914893617021,73.0,56.56565656565657,32.142857142857146,76.0,64.61538461538461,63.0,98.0,70.93023255813954,46.236559139784944,61.0,74.44444444444444,52.0,69.44444444444444,53.96825396825397,68.85245901639344,75.0,60.0,77.64705882352942,76.28865979381442,58.064516129032256,60.37735849056604,58.0,55.0,51.0,65.0,69.0,51.0,61.111111111111114,50.0,40.57971014492754,76.19047619047619,81.17647058823529,83.0,65.625,52.94117647058824,55.0,64.0,44.0,80.0,75.0,69.6969696969697,79.77528089887642,58.0,36.0,65.0,93.0,59.036144578313255,54.0,82.79569892473118,84.72222222222221,81.0,56.0,82.0,59.523809523809526,33.0,51.0,74.74747474747475,77.64705882352942,46.0,90.0,67.0,31.958762886597935,79.0,94.54545454545455,55.0,32.98969072164948,73.86363636363637,80.0,67.1875,71.42857142857143,58.0,64.70588235294117,59.57446808510638
Kentucky,48.484848484848484,56.98924731182795,49.0,42.0,30.0,41.0,46.73913043478261,40.0,61.0,56.0,48.91304347826087,37.89473684210526,45.97701149425287,48.19277108433735,48.23529411764706,50.574712643678154,64.55696202531647,56.470588235294116,53.191489361702125,75.64102564102565,51.02040816326531,54.0,51.76470588235294,44.0,78.94736842105263,48.0,51.898734177215196,58.0,48.91304347826087,55.0,44.0,61.05263157894736,35.0,51.0,58.0,41.0,57.89473684210526,42.0,45.0,45.0,51.0,50.0,40.0,52.083333333333336,42.0,74.44444444444444,59.036144578313255,65.97938144329896,63.0,55.10204081632653,61.8421052631579,51.546391752577314,61.0,34.0,58.064516129032256,52.0,53.0,50.0,39.784946236559136,41.0,61.0,47.0,48.0,59.13978494623655,58.51063829787234,66.66666666666666,55.0,55.0,58.0,46.0,63.0,48.0,55.55555555555555,50.0,49.0,48.10126582278481,53.0,43.0,57.0,37.0,33.0,34.0,56.79012345679012,47.12643678160919,49.0,53.0,59.57446808510638,50.68493150684931,42.0,54.05405405405405,47.91666666666667,61.0,47.0,55.0,44.0,44.0,49.0,65.0,39.0,54.0,45.45454545454545,40.0,25.0,41.666666666666664,49.438202247191015,52.0,47.0,52.0,34.0,38.0,56.578947368421055,49.473684210526315,48.0,46.315789473684205,58.62068965517241,59.21052631578948,33.0,60.0,64.15094339622641,53.12500000000001,57.4468085106383,42.0,47.47474747474748,55.95238095238095,53.33333333333333,47.69230769230769,37.0,37.0,63.95348837209303,37.634408602150536,37.0,47.77777777777778,47.0,55.55555555555556,42.857142857142854,45.90163934426229,53.0,55.0,57.64705882352941,45.360824742268036,33.87096774193548,39.62264150943396,42.0,40.0,44.0,41.0,56.0,51.0,48.88888888888889,31.25,31.884057971014492,44.047619047619044,65.88235294117648,56.0,60.9375,35.294117647058826,41.0,61.0,35.0,24.0,42.0,44.44444444444445,50.56179775280899,37.0,32.0,45.0,43.0,50.60240963855422,48.0,47.31182795698925,43.05555555555556,41.0,33.0,40.0,44.047619047619044,54.0,45.0,45.45454545454546,41.1764705882353,48.0,56.0,51.0,49.48453608247422,40.0,27.272727272727273,28.0,26.804123711340203,60.227272727272734,61.111111111111114,56.25,28.571428571428573,49.0,55.294117647058826,55.31914893617021
Louisiana,69.6969696969697,82.79569892473118,91.0,75.0,83.0,81.0,80.43478260869564,82.0,98.0,100.0,100.0,91.57894736842104,100.0,100.00000000000001,96.47058823529412,96.55172413793103,98.73417721518987,100.0,78.72340425531915,100.00000000000001,84.6938775510204,100.0,82.3529411764706,75.0,89.47368421052632,92.0,72.15189873417722,93.0,96.73913043478261,88.0,96.0,100.0,95.0,100.0,97.0,98.0,88.42105263157895,79.0,85.0,100.0,100.0,95.65217391304347,67.0,91.66666666666667,65.0,86.66666666666667,100.00000000000001,70.10309278350515,80.0,100.0,100.0,99.99999999999999,92.0,78.0,70.96774193548387,89.0,74.0,79.0,83.87096774193547,61.0,93.0,80.0,89.0,98.9247311827957,91.48936170212765,79.3103448275862,86.0,97.0,96.0,88.0,84.0,84.0,80.24691358024691,89.0,91.0,74.68354430379748,77.0,69.0,72.0,56.0,92.0,100.0,87.65432098765432,71.26436781609195,66.0,100.0,88.29787234042553,86.30136986301369,84.0,97.29729729729729,90.625,86.0,59.0,66.0,64.0,74.0,55.0,69.0,62.0,72.0,87.01298701298701,65.0,90.0,90.47619047619048,67.41573033707866,64.0,99.0,69.0,57.0,62.0,77.63157894736842,81.05263157894737,49.0,87.36842105263158,80.45977011494253,100.0,50.0,87.0,94.33962264150944,64.58333333333334,81.91489361702128,79.0,87.87878787878789,70.23809523809524,78.66666666666666,70.76923076923077,78.0,82.0,82.55813953488372,59.13978494623655,62.0,72.22222222222223,67.0,100.0,53.96825396825397,57.37704918032787,73.0,68.0,97.64705882352942,62.88659793814432,83.87096774193547,60.37735849056604,56.0,42.0,54.0,58.0,82.0,48.0,75.55555555555556,56.25,100.0,88.09523809523809,92.94117647058823,79.0,95.3125,90.58823529411765,74.0,85.0,75.0,80.0,100.0,97.97979797979798,98.87640449438203,86.0,46.0,79.0,95.0,100.00000000000001,76.0,79.56989247311827,87.5,79.0,69.0,100.0,76.19047619047619,90.0,80.0,69.6969696969697,57.64705882352941,73.0,75.0,77.0,74.22680412371133,82.0,70.9090909090909,40.0,37.113402061855666,100.00000000000001,83.33333333333334,62.5,67.14285714285714,54.0,84.70588235294117,100.0
Maine,50.505050505050505,65.59139784946237,55.0,33.0,45.0,44.0,73.91304347826086,63.0,55.0,57.0,68.47826086956522,77.89473684210526,78.16091954022988,97.59036144578315,56.470588235294116,55.172413793103445,73.41772151898735,65.88235294117648,47.87234042553192,84.61538461538463,30.612244897959183,42.0,57.64705882352941,62.0,84.21052631578947,45.0,56.9620253164557,77.0,66.30434782608695,62.0,59.0,80.0,68.0,73.0,60.0,62.0,62.10526315789473,67.0,61.0,92.0,50.0,82.6086956521739,66.0,82.29166666666667,43.0,76.66666666666667,86.74698795180724,74.22680412371133,83.0,42.85714285714286,27.631578947368425,32.98969072164948,35.0,39.0,38.70967741935483,54.0,56.0,48.0,55.91397849462365,58.0,43.0,52.0,44.0,36.55913978494623,60.638297872340424,80.45977011494253,58.0,41.0,54.0,46.0,40.0,42.0,67.90123456790123,66.0,92.0,51.898734177215196,56.0,46.0,44.0,65.0,74.0,52.0,33.33333333333333,39.08045977011494,35.0,40.0,50.0,83.56164383561644,71.0,45.945945945945944,85.41666666666667,54.0,30.0,58.0,61.0,44.0,39.0,71.0,53.0,62.0,58.44155844155844,53.0,34.0,52.38095238095238,41.57303370786517,57.0,22.0,82.0,52.0,48.0,43.42105263157895,60.0,70.0,43.1578947368421,58.62068965517241,89.47368421052633,45.0,67.0,69.81132075471699,94.79166666666667,62.76595744680851,100.0,68.68686868686869,46.42857142857143,32.0,33.84615384615385,34.0,69.0,75.58139534883722,56.98924731182795,51.0,52.22222222222222,36.0,63.888888888888886,52.38095238095238,44.26229508196722,75.0,70.0,54.11764705882353,55.6701030927835,53.2258064516129,75.47169811320755,60.0,45.0,37.0,57.0,80.0,49.0,55.55555555555556,70.3125,50.72463768115942,59.523809523809526,51.76470588235294,44.0,35.9375,60.0,79.0,93.0,27.0,58.0,53.0,59.5959595959596,80.89887640449439,56.0,32.0,46.0,55.0,54.216867469879524,38.0,58.064516129032256,48.61111111111111,60.0,43.0,46.0,51.19047619047619,60.0,62.0,50.505050505050505,52.94117647058824,62.0,61.0,54.0,68.04123711340205,61.0,54.54545454545455,38.0,21.649484536082472,70.45454545454547,52.22222222222222,75.0,21.42857142857143,23.0,47.05882352941177,30.851063829787233
Maryland,77.77777777777779,77.41935483870967,69.0,62.0,65.0,65.0,67.39130434782608,64.0,80.0,72.0,72.82608695652173,76.84210526315789,65.51724137931033,62.65060240963856,65.88235294117648,81.60919540229885,78.48101265822785,69.41176470588236,67.02127659574468,80.76923076923077,64.28571428571429,68.0,72.94117647058823,67.0,76.84210526315789,68.0,83.54430379746836,84.0,65.21739130434783,68.0,62.0,68.42105263157895,54.0,62.0,76.0,57.0,62.10526315789473,55.0,62.0,68.0,53.0,66.30434782608695,43.0,60.41666666666667,48.0,52.22222222222222,50.60240963855422,61.85567010309278,63.0,66.3265306122449,67.10526315789474,64.94845360824742,59.0,49.0,46.236559139784944,65.0,56.0,55.0,50.537634408602145,61.0,56.0,52.0,48.0,62.36559139784946,59.57446808510638,62.068965517241374,46.0,47.0,56.0,46.0,53.0,50.0,44.44444444444444,67.0,80.0,45.56962025316456,45.0,43.0,52.0,59.0,62.0,50.0,43.20987654320987,44.82758620689655,43.0,56.0,70.2127659574468,60.273972602739725,58.0,52.7027027027027,51.04166666666667,56.0,50.0,69.0,47.0,40.0,34.0,42.0,48.0,65.0,50.64935064935065,51.0,42.0,44.047619047619044,44.943820224719104,47.0,61.0,48.0,55.0,42.0,55.26315789473685,42.10526315789473,38.0,49.473684210526315,57.47126436781609,61.8421052631579,28.0,50.0,52.83018867924528,50.0,62.76595744680851,47.0,47.47474747474748,59.523809523809526,52.0,46.15384615384615,38.0,49.0,63.95348837209303,36.55913978494623,49.0,37.77777777777778,46.0,70.83333333333333,57.14285714285714,57.37704918032787,56.0,40.0,67.05882352941177,35.051546391752574,46.774193548387096,43.39622641509434,40.0,36.0,40.0,35.0,42.0,46.0,51.111111111111114,54.6875,46.3768115942029,55.95238095238095,49.411764705882355,46.0,62.5,47.05882352941177,49.0,54.0,39.0,44.0,47.0,43.43434343434344,50.56179775280899,56.0,30.0,55.0,49.0,49.397590361445786,46.0,48.387096774193544,55.55555555555556,51.0,58.0,59.0,38.095238095238095,44.0,57.0,53.535353535353536,54.11764705882353,49.0,46.0,39.0,59.793814432989684,54.0,49.090909090909086,49.0,27.83505154639175,34.09090909090909,35.55555555555556,65.625,61.42857142857143,32.0,51.76470588235294,56.38297872340426
